micros,pressure,temperature
315056.00,1009.6500,22.11
315689.00,1009.7400,22.11
316318.00,1009.2600,22.11
316956.00,1009.2600,22.11
317586.00,1009.4500,22.11
318224.00,1009.2600,22.11
318853.00,1009.3600,22.11
319496.00,1009.1700,22.11
320129.00,1009.2600,22.11
320757.00,1009.6500,22.11
321403.00,1009.2600,22.11
322037.00,1009.6500,22.11
322663.00,1008.9700,22.11
323300.00,1009.3600,22.11
323940.00,1010.0300,22.11
324581.00,1009.3600,22.11
325220.00,1009.4500,22.11
325849.00,1009.5500,22.11
326493.00,1009.7400,22.11
327150.00,1009.6500,22.11
327796.00,1008.8800,22.11
328437.00,1009.6500,22.11
329081.00,1009.3600,22.11
329711.00,1009.3600,22.11
330347.00,1009.6500,22.11
330979.00,1009.2600,22.11
331617.00,1009.1700,22.11
332249.00,1009.1700,22.11
332877.00,1009.2600,22.11
333526.00,1009.5500,22.11
334164.00,1009.2600,22.11
334791.00,1009.4500,22.11
335427.00,1009.2600,22.11
336056.00,1009.7400,22.11
336691.00,1009.5500,22.11
337321.00,1009.6500,22.11
337958.00,1009.5500,22.11
338585.00,1009.3600,22.11
339222.00,1009.1700,22.11
339856.00,1009.3600,22.11
340499.00,1009.3600,22.11
341139.00,1009.3600,22.11
341770.00,1009.3600,22.11
342412.00,1009.4500,22.11
343051.00,1009.5500,22.11
343686.00,1009.5500,22.11
344316.00,1009.3600,22.11
344964.00,1009.5500,22.11
345596.00,1009.1700,22.11
346233.00,1009.4500,22.11
346862.00,1009.2600,22.11
347497.00,1009.4500,22.11
348129.00,1009.4500,22.11
348761.00,1009.1700,22.11
349393.00,1009.4500,22.11
350029.00,1009.4500,22.11
350658.00,1009.5500,22.11
351296.00,1009.5500,22.11
351926.00,1009.6500,22.11
352572.00,1009.7400,22.11
353201.00,1009.5500,22.11
353836.00,1009.1700,22.11
354466.00,1009.5500,22.11
355105.00,1009.3600,22.11
355736.00,1009.3600,22.11
356364.00,1009.5500,22.11
357011.00,1009.7400,22.11
357647.00,1009.3600,22.11
358283.00,1009.5500,22.11
358914.00,1009.2600,22.11
359546.00,1009.1700,22.11
360188.00,1009.6500,22.11
360826.00,1009.6500,22.11
361461.00,1009.2600,22.11
362101.00,1009.5500,22.11
362735.00,1009.4500,22.11
363379.00,1009.4500,22.11
364014.00,1009.2600,22.11
364652.00,1009.4500,22.11
365289.00,1009.4500,22.11
365929.00,1009.4500,22.11
366566.00,1009.0700,22.11
367209.00,1009.4500,22.11
367839.00,1009.1700,22.11
368467.00,1009.2600,22.11
369118.00,1009.4500,22.11
369752.00,1009.2600,22.11
370383.00,1009.1700,22.11
371015.00,1009.0700,22.11
371644.00,1008.9700,22.11
372282.00,1009.1700,22.11
372911.00,1009.5500,22.11
373548.00,1009.4500,22.11
374181.00,1009.0700,22.11
374816.00,1009.6500,22.11
375445.00,1009.1700,22.11
376080.00,1009.4500,22.11
376710.00,1009.2600,22.11
377344.00,1009.6500,22.11
377988.00,1009.6500,22.11
378621.00,1009.1700,22.11
379252.00,1009.1700,22.11
379892.00,1009.2600,22.11
380527.00,1009.7400,22.11
381160.00,1009.5500,22.11
381810.00,1009.5500,22.11
382448.00,1009.7400,22.11
383084.00,1009.5500,22.11
383728.00,1009.3600,22.11
384361.00,1009.7400,22.11
385018.00,1008.8800,22.11
385649.00,1009.5500,22.11
386297.00,1009.5500,22.11
386927.00,1009.5500,22.11
387559.00,1009.3600,22.11
388205.00,1009.0700,22.11
388838.00,1009.3600,22.11
389490.00,1009.3600,22.11
390132.00,1009.2600,22.11
390773.00,1009.2600,22.11
391403.00,1009.4500,22.11
392043.00,1009.2600,22.11
392676.00,1009.6500,22.11
393322.00,1009.3600,22.11
393961.00,1009.5500,22.11
394592.00,1009.4500,22.11
395230.00,1009.3600,22.11
395858.00,1009.7400,22.11
396494.00,1009.3600,22.11
397126.00,1009.7400,22.11
397760.00,1009.1700,22.11
398390.00,1009.5500,22.11
399035.00,1009.3600,22.11
399667.00,1009.3600,22.11
400303.00,1008.7800,22.11
400930.00,1009.2600,22.11
401567.00,1009.4500,22.11
402198.00,1009.6500,22.11
402840.00,1009.4500,22.11
403477.00,1009.0700,22.11
404107.00,1009.5500,22.11
404747.00,1009.5500,22.11
405381.00,1009.3600,22.11
406025.00,1009.4500,22.11
406657.00,1009.5500,22.11
407294.00,1009.4500,22.11
407924.00,1009.2600,22.11
408560.00,1009.4500,22.11
409189.00,1009.0700,22.11
409824.00,1009.2600,22.11
410456.00,1009.2600,22.11
411091.00,1009.4500,22.11
411721.00,1009.4500,22.11
412357.00,1008.9700,22.11
412986.00,1009.3600,22.11
413622.00,1009.4500,22.11
414253.00,1009.3600,22.11
414894.00,1009.4500,22.11
415533.00,1009.0700,22.11
416166.00,1009.1700,22.11
416817.00,1009.6500,22.11
417455.00,1009.3600,22.11
418100.00,1009.6500,22.11
418734.00,1009.3600,22.11
419375.00,1009.5500,22.11
420009.00,1009.1700,22.11
420645.00,1009.3600,22.11
421282.00,1009.3600,22.11
421917.00,1009.3600,22.11
422558.00,1009.7400,22.11
423201.00,1009.3600,22.11
423834.00,1009.5500,22.11
424477.00,1009.0700,22.11
425112.00,1009.3600,22.11
425748.00,1009.3600,22.11
426383.00,1009.2600,22.11
427023.00,1009.1700,22.11
427686.00,1008.9700,22.11
428320.00,1009.3600,22.11
428971.00,1009.2600,22.11
429608.00,1009.5500,22.11
430240.00,1009.4500,22.11
430871.00,1008.9700,22.11
431502.00,1009.4500,22.11
432137.00,1009.3600,22.11
432768.00,1009.3600,22.11
433403.00,1009.5500,22.11
434033.00,1009.2600,22.11
434667.00,1009.7400,22.11
435297.00,1009.2600,22.11
435929.00,1009.6500,22.11
436559.00,1009.4500,22.11
437196.00,1009.0700,22.11
437828.00,1008.7800,22.11
438464.00,1009.3600,22.11
439093.00,1009.3600,22.11
439733.00,1009.6500,22.11
440365.00,1009.4500,22.11
440995.00,1009.5500,22.11
441642.00,1009.4500,22.11
442281.00,1008.9700,22.11
442919.00,1009.1700,22.11
443557.00,1009.1700,22.11
444195.00,1009.5500,22.11
444833.00,1009.4500,22.11
445474.00,1009.2600,22.11
446109.00,1009.1700,22.11
446749.00,1009.2600,22.11
447387.00,1009.6500,22.11
448021.00,1009.2600,22.11
448656.00,1009.2600,22.11
449303.00,1009.4500,22.11
449948.00,1009.5500,22.11
450583.00,1009.4500,22.11
451218.00,1009.4500,22.11
451865.00,1009.3600,22.11
452499.00,1009.5500,22.11
453152.00,1009.3600,22.11
453801.00,1009.4500,22.11
454433.00,1009.2600,22.11
455060.00,1009.1700,22.11
455714.00,1009.4500,22.11
456357.00,1009.5500,22.11
456992.00,1009.7400,22.11
457624.00,1009.5500,22.11
458258.00,1009.4500,22.11
458889.00,1009.5500,22.11
459526.00,1009.3600,22.11
460163.00,1009.4500,22.11
460801.00,1009.2600,22.11
461442.00,1009.1700,22.11
462077.00,1009.2600,22.11
462733.00,1009.3600,22.11
463371.00,1009.4500,22.11
464004.00,1009.1700,22.11
464632.00,1009.4500,22.11
465273.00,1009.2600,22.11
465902.00,1009.3600,22.11
466538.00,1009.4500,22.11
467171.00,1009.1700,22.11
467802.00,1009.0700,22.11
468429.00,1009.4500,22.11
469063.00,1009.4500,22.11
469692.00,1009.1700,22.11
470331.00,1009.3600,22.11
470958.00,1009.0700,22.11
471595.00,1009.2600,22.11
472225.00,1009.4500,22.11
472860.00,1009.1700,22.11
473492.00,1009.5500,22.11
474135.00,1009.5500,22.11
474764.00,1009.3600,22.11
475406.00,1008.9700,22.11
476038.00,1009.1700,22.11
476664.00,1009.2600,22.11
477308.00,1009.2600,22.11
477944.00,1009.5500,22.11
478579.00,1009.2600,22.11
479215.00,1009.3600,22.11
479851.00,1009.1700,22.11
480492.00,1009.2600,22.11
481139.00,1009.3600,22.11
481771.00,1009.1700,22.11
482413.00,1010.0300,22.11
483047.00,1008.9700,22.11
483687.00,1009.1700,22.11
484325.00,1009.5500,22.11
484964.00,1008.9700,22.11
485599.00,1009.5500,22.11
486242.00,1009.2600,22.11
486878.00,1009.0700,22.11
487516.00,1009.3600,22.11
488169.00,1009.4500,22.11
488799.00,1009.7400,22.11
489449.00,1008.9700,22.11
490090.00,1009.2600,22.11
490723.00,1009.1700,22.11
491359.00,1009.1700,22.11
491986.00,1009.0700,22.11
492622.00,1009.4500,22.11
493254.00,1009.2600,22.11
493888.00,1009.2600,22.11
494522.00,1009.1700,22.11
495165.00,1009.1700,22.11
495796.00,1009.1700,22.11
496431.00,1009.1700,22.11
497063.00,1009.3600,22.11
497698.00,1009.4500,22.11
498329.00,1009.1700,22.11
498961.00,1008.8800,22.11
499594.00,1009.4500,22.11
500239.00,1009.0700,22.11
500865.00,1008.9700,22.11
501519.00,1009.1700,22.11
502170.00,1009.4500,22.11
502799.00,1009.0700,22.11
503437.00,1009.5500,22.11
504065.00,1009.3600,22.11
504700.00,1009.2600,22.11
505330.00,1009.5500,22.11
505963.00,1009.4500,22.11
506594.00,1009.4500,22.11
507229.00,1009.3600,22.11
507855.00,1009.4500,22.11
508489.00,1009.7400,22.11
509115.00,1009.4500,22.11
509750.00,1009.3600,22.11
510380.00,1009.1700,22.11
511023.00,1009.2600,22.11
511659.00,1009.2600,22.11
512290.00,1009.8400,22.11
512927.00,1008.5900,22.11
513575.00,1009.5500,22.11
514229.00,1009.6500,22.11
514858.00,1008.9700,22.11
515506.00,1009.6500,22.11
516139.00,1009.2600,22.11
516790.00,1009.0700,22.11
517427.00,1009.1700,22.11
518056.00,1009.2600,22.11
518709.00,1009.0700,22.11
519351.00,1009.9400,22.11
519991.00,1009.3600,22.11
520632.00,1008.9700,22.11
521264.00,1009.3600,22.11
521899.00,1008.9700,22.11
522531.00,1009.5500,22.11
523165.00,1008.8800,22.11
523811.00,1009.1700,22.11
524452.00,1009.2600,22.11
525083.00,1009.5500,22.11
525715.00,1009.4500,22.11
526361.00,1009.3600,22.11
527002.00,1009.2600,22.11
527644.00,1009.1700,22.11
528279.00,1008.8800,22.11
528918.00,1009.3600,22.11
529552.00,1009.1700,22.11
530205.00,1009.7400,22.11
530844.00,1009.5500,22.11
531483.00,1009.9400,22.11
532118.00,1009.3600,22.11
532759.00,1009.4500,22.11
533396.00,1009.0700,22.11
534037.00,1009.1700,22.11
534673.00,1009.5500,22.11
535313.00,1009.1700,22.11
535953.00,1009.3600,22.11
536584.00,1009.3600,22.11
537226.00,1009.5500,22.11
537864.00,1009.5500,22.11
538493.00,1009.4500,22.11
539127.00,1009.6500,22.11
539759.00,1009.3600,22.11
540398.00,1009.3600,22.11
541028.00,1009.8400,22.11
541665.00,1009.5500,22.11
542297.00,1009.6500,22.11
542930.00,1008.8800,22.11
543561.00,1009.6500,22.11
544194.00,1009.3600,22.11
544826.00,1009.2600,22.11
545462.00,1009.5500,22.11
546092.00,1009.0700,22.11
546728.00,1009.3600,22.11
547356.00,1009.2600,22.11
547996.00,1009.3600,22.11
548628.00,1009.2600,22.11
549258.00,1009.2600,22.11
549909.00,1009.6500,22.11
550545.00,1009.2600,22.11
551184.00,1009.1700,22.11
551821.00,1009.2600,22.11
552460.00,1009.3600,22.11
553093.00,1009.6500,22.11
553732.00,1009.0700,22.11
554368.00,1008.8800,22.11
555004.00,1009.0700,22.11
555637.00,1009.4500,22.11
556276.00,1009.8400,22.11
556910.00,1009.3600,22.11
557554.00,1009.1700,22.11
558189.00,1009.2600,22.11
558829.00,1009.4500,22.11
559469.00,1009.3600,22.11
560108.00,1009.2600,22.11
560741.00,1009.7400,22.11
561371.00,1009.0700,22.11
562021.00,1009.0700,22.11
562661.00,1009.4500,22.11
563295.00,1009.1700,22.11
563929.00,1009.0700,22.11
564558.00,1009.4500,22.11
565191.00,1009.0700,22.11
565822.00,1009.2600,22.11
566460.00,1009.0700,22.11
567088.00,1009.2600,22.11
567724.00,1009.3600,22.11
568356.00,1009.0700,22.11
568988.00,1008.9700,22.11
569619.00,1009.9400,22.11
570261.00,1009.3600,22.11
570890.00,1009.4500,22.11
571526.00,1009.3600,22.11
572154.00,1009.4500,22.11
572794.00,1009.7400,22.11
573431.00,1008.9700,22.11
574060.00,1008.9700,22.11
574705.00,1009.5500,22.11
575342.00,1009.1700,22.11
575971.00,1009.1700,22.11
576611.00,1008.9700,22.11
577241.00,1009.5500,22.11
577887.00,1009.5500,22.11
578520.00,1009.0700,22.11
579147.00,1009.3600,22.11
579793.00,1009.1700,22.11
580458.00,1009.6500,22.11
581101.00,1009.4500,22.11
581741.00,1009.1700,22.11
582381.00,1009.7400,22.11
583008.00,1009.3600,22.11
583643.00,1009.3600,22.11
584287.00,1009.3600,22.11
584927.00,1008.9700,22.11
585560.00,1009.3600,22.11
586212.00,1009.2600,22.11
586852.00,1009.2600,22.11
587481.00,1009.0700,22.11
588112.00,1009.2600,22.11
588744.00,1009.9400,22.11
589378.00,1009.1700,22.11
590004.00,1008.8800,22.11
590643.00,1009.2600,22.11
591282.00,1008.9700,22.11
591914.00,1009.0700,22.11
592544.00,1009.1700,22.11
593178.00,1009.5500,22.11
