micros,pressure,temperature
3389376.00,1010.1300,22.11
3390638.00,1009.7400,22.06
3391894.00,1010.1900,22.04
3393152.00,1010.1600,22.02
3394406.00,1009.9000,22.04
3395664.00,1010.1900,22.04
3396922.00,1010.1600,22.02
3398178.00,1009.6800,22.02
3399432.00,1009.7400,22.00
3400692.00,1010.0300,22.00
3401956.00,1009.3200,21.99
3403222.00,1009.4200,21.99
3404486.00,1010.1600,22.02
3405754.00,1009.8400,22.00
3407024.00,1010.2900,22.09
3408290.00,1009.7100,22.04
3409554.00,1009.6800,22.02
3410810.00,1010.0000,22.09
3412078.00,1009.8700,22.07
3413334.00,1010.2900,22.09
3414590.00,1010.0300,22.00
3415846.00,1010.0300,22.00
3417110.00,1009.9000,22.04
3418378.00,1009.6100,22.04
3419634.00,1010.0000,22.04
3420892.00,1009.7400,22.00
3422154.00,1009.9000,22.04
3423410.00,1009.6800,22.02
3424666.00,1009.9000,22.04
3425926.00,1010.0900,22.04
3427186.00,1009.8100,22.09
3428448.00,1009.6500,22.06
3429702.00,1010.2500,21.97
3430962.00,1009.7100,22.04
3432214.00,1010.2500,22.02
3433470.00,1010.1600,22.07
3434726.00,1009.5800,22.02
3435992.00,1009.3600,22.00
3437250.00,1009.7400,22.00
3438506.00,1009.9700,22.07
3439758.00,1009.8400,22.00
3441014.00,1009.8700,22.02
3442270.00,1009.6100,22.04
3443526.00,1009.5500,22.00
3444798.00,1009.6500,22.06
3446062.00,1009.9000,22.04
3447318.00,1010.1600,22.02
3448586.00,1009.9000,22.09
3449850.00,1010.0900,22.04
3451108.00,1009.7400,22.00
3452362.00,1009.8400,22.06
3453632.00,1010.0000,22.04
3454886.00,1009.7400,22.00
3456144.00,1010.1300,22.06
3457402.00,1010.0600,22.07
3458658.00,1010.0000,21.99
3459914.00,1009.8400,22.00
3461186.00,1009.7100,22.04
3462442.00,1009.9000,21.99
3463704.00,1009.7400,22.00
3464960.00,1009.5200,22.04
3466218.00,1009.9000,22.04
3467474.00,1010.0000,21.99
3468730.00,1010.2200,22.06
3469986.00,1009.6800,22.02
3471250.00,1009.7700,22.02
3472502.00,1009.9700,22.07
3473766.00,1009.7700,22.07
3475026.00,1009.7700,22.02
3476290.00,1009.7700,22.02
3477546.00,1009.5500,22.00
3478806.00,1010.0600,22.07
3480062.00,1010.0000,22.04
3481326.00,1009.7100,22.09
3482580.00,1009.9600,21.97
3483846.00,1009.9000,22.04
3485102.00,1009.7700,21.97
3486362.00,1009.8700,22.07
3487618.00,1009.6400,22.00
3488874.00,1009.9300,22.06
3490132.00,1009.5500,22.06
3491398.00,1009.6100,21.99
3492650.00,1009.6700,21.97
3493906.00,1009.9000,21.99
3495168.00,1010.3200,22.11
3496428.00,1009.6800,22.07
3497684.00,1010.0900,21.94
3498938.00,1009.6100,22.04
3500198.00,1010.3800,22.04
3501458.00,1010.0300,22.06
3502712.00,1010.0300,22.00
3503982.00,1009.7100,22.09
3505246.00,1010.0300,22.00
3506498.00,1009.8400,22.11
3507750.00,1009.9300,22.00
3509010.00,1010.0300,22.06
3510274.00,1009.8700,22.02
3511528.00,1009.8000,22.04
3512782.00,1010.2900,22.04
3514038.00,1009.9600,22.02
3515294.00,1009.4200,22.04
3516552.00,1009.9600,22.02
3517814.00,1009.9600,21.97
3519066.00,1009.7400,21.95
3520326.00,1009.6500,22.06
3521582.00,1009.9300,22.00
3522838.00,1010.0300,22.00
3524094.00,1010.2500,22.02
3525352.00,1009.7400,22.11
3526606.00,1010.0000,21.99
3527878.00,1010.0300,22.00
3529142.00,1009.5800,22.02
3530410.00,1010.0600,22.07
3531664.00,1010.0300,22.00
3532942.00,1009.7700,22.02
3534214.00,1010.0300,22.00
3535478.00,1010.0600,22.07
3536730.00,1010.2500,22.02
3537988.00,1010.0000,22.04
3539244.00,1009.4200,21.99
3540506.00,1009.8400,22.00
3541754.00,1009.7700,22.07
3543018.00,1009.6400,22.00
3544274.00,1009.8000,21.99
3545530.00,1010.0300,22.06
3546792.00,1010.0900,21.99
3548046.00,1010.0300,22.00
3549314.00,1009.8400,22.06
3550578.00,1009.9600,22.02
3551834.00,1009.8100,22.09
3553092.00,1009.9000,22.04
3554346.00,1009.7100,21.99
3555606.00,1010.0600,22.07
3556864.00,1009.8700,22.02
3558118.00,1009.8400,22.06
3559374.00,1009.9000,22.04
3560634.00,1009.7700,22.07
3561886.00,1009.9000,22.04
3563144.00,1009.6400,22.00
3564408.00,1009.7700,22.02
3565672.00,1009.7400,22.00
3566930.00,1010.0900,22.04
3568196.00,1009.9700,22.07
3569450.00,1009.8700,22.02
3570706.00,1010.0000,21.99
3571974.00,1009.8000,21.99
3573232.00,1009.5500,22.06
3574492.00,1009.4900,22.07
3575746.00,1009.7100,22.04
3577006.00,1010.0900,22.04
3578264.00,1009.5800,22.02
3579520.00,1009.3600,22.00
3580776.00,1009.6400,22.00
3582034.00,1009.8400,22.06
3583290.00,1009.9000,22.04
3584550.00,1009.5500,22.00
3585802.00,1009.6400,22.00
3587066.00,1009.8000,21.99
3588356.00,1009.5500,22.00
3589612.00,1009.8400,22.11
3590870.00,1009.7700,21.97
3592128.00,1010.0000,22.04
3593386.00,1009.7700,22.02
3594640.00,1010.5400,22.07
3595902.00,1010.4800,22.04
3597158.00,1010.1900,21.99
3598416.00,1009.7400,22.06
3599666.00,1009.5200,22.04
3600930.00,1009.8000,21.99
3602186.00,1009.7100,21.99
3603446.00,1010.0600,22.02
3604706.00,1009.9700,22.07
3605976.00,1009.7100,21.99
3607234.00,1009.9000,22.04
3608490.00,1009.6800,22.02
3609754.00,1009.7700,22.02
3611026.00,1009.9300,22.06
3612284.00,1010.0600,22.12
3613548.00,1009.1300,21.99
3614802.00,1009.9700,22.07
3616058.00,1009.8000,22.04
3617316.00,1009.9600,22.02
3618570.00,1009.6400,22.00
3619828.00,1010.5800,22.09
3621086.00,1009.7100,22.04
3622342.00,1009.7400,22.00
3623602.00,1010.0300,22.00
3624850.00,1010.0000,21.99
3626106.00,1010.1600,22.07
3627364.00,1009.5100,21.99
3628620.00,1009.8000,22.04
3629878.00,1009.8700,22.02
3631134.00,1009.8000,22.04
3632406.00,1009.5500,22.00
3633662.00,1009.8100,22.09
3634924.00,1009.6400,22.00
3636192.00,1009.6100,21.99
3637450.00,1009.6500,22.06
3638708.00,1009.7400,22.06
3639964.00,1009.9000,22.04
3641224.00,1009.9700,22.07
3642486.00,1009.6400,22.00
3643742.00,1009.8400,22.06
3644998.00,1009.7400,22.00
3646252.00,1010.1300,22.06
3647510.00,1009.9300,22.06
3648770.00,1009.8000,22.04
3650026.00,1009.8000,22.04
3651286.00,1009.9000,22.04
3652546.00,1009.9300,22.06
3653810.00,1010.0600,22.07
3655082.00,1010.1600,22.02
3656354.00,1009.6100,21.99
3657610.00,1009.9000,22.04
3658886.00,1010.1900,22.09
3660162.00,1010.4500,22.12
3661448.00,1009.8000,22.04
3662710.00,1009.7100,21.99
3663976.00,1010.0600,22.07
3665234.00,1010.0300,22.06
3666494.00,1009.9000,22.04
3667754.00,1009.6800,22.02
3669012.00,1010.1200,22.00
3670270.00,1009.7100,22.04
3671526.00,1010.1200,22.00
3672778.00,1010.0000,22.04
3674036.00,1009.7700,22.02
3675294.00,1009.8700,22.07
3676552.00,1009.8700,22.07
3677810.00,1009.8700,22.02
3679074.00,1009.9000,22.04
3680344.00,1009.4200,21.99
3681610.00,1009.9600,22.02
3682870.00,1010.1900,21.99
3684126.00,1009.4500,22.00
3685386.00,1009.7100,22.09
3686650.00,1009.8700,22.07
3687904.00,1009.4200,22.04
3689162.00,1009.5500,22.06
3690418.00,1009.8700,22.07
3691678.00,1009.5500,22.00
3692934.00,1009.6400,22.00
3694186.00,1009.9600,22.02
3695442.00,1009.8700,22.07
3696706.00,1010.0300,22.11
3697962.00,1010.0300,22.06
3699218.00,1010.0900,22.04
3700490.00,1009.5500,22.06
3701758.00,1009.6100,21.99
3703020.00,1009.8700,22.02
3704278.00,1009.9600,22.02
3705542.00,1010.0900,22.04
3706800.00,1009.2900,22.02
3708056.00,1009.8700,22.07
3709322.00,1010.0000,21.99
3710578.00,1009.7700,22.07
3711834.00,1010.4800,22.04
3713090.00,1010.1200,22.00
3714348.00,1010.0900,22.04
3715618.00,1009.7100,22.09
3716874.00,1010.2200,22.11
3718142.00,1010.0000,22.04
3719394.00,1010.1300,22.06
3720654.00,1010.0300,22.06
3721910.00,1010.0000,22.04
3723166.00,1009.9700,22.07
3724428.00,1009.8700,22.02
3725692.00,1010.0300,22.00
3726950.00,1010.1600,22.02
3728206.00,1009.9300,22.06
3729466.00,1009.9300,22.00
3730726.00,1010.0900,22.09
3731986.00,1009.9000,22.04
3733242.00,1009.9000,22.09
3734498.00,1009.4900,22.07
3735762.00,1010.4800,22.09
3737024.00,1010.0600,22.07
3738278.00,1009.7700,22.02
3739546.00,1009.9300,22.06
3740802.00,1009.9300,22.00
3742058.00,1009.9300,22.00
3743312.00,1010.0300,22.00
3744568.00,1010.0000,22.04
3745826.00,1009.8700,22.02
3747082.00,1010.0000,22.04
3748346.00,1010.0000,22.04
3749602.00,1010.0900,22.09
3750866.00,1009.9300,22.00
3752136.00,1010.1900,22.04
3753394.00,1009.7400,22.00
3754648.00,1010.5400,22.07
3755906.00,1009.6800,22.07
3757168.00,1009.9000,22.09
3758426.00,1010.1200,22.00
3759686.00,1009.9300,22.00
3760942.00,1009.6800,22.07
3762206.00,1009.8400,22.00
3763464.00,1010.0300,22.06
3764722.00,1009.7400,22.00
3765976.00,1009.9300,22.06
3767234.00,1009.9000,22.04
3768492.00,1009.4800,21.97
3769750.00,1009.7400,22.00
3771010.00,1009.6800,22.02
3772270.00,1009.7700,22.02
3773524.00,1010.1300,22.06
3774786.00,1009.8000,22.04
3776050.00,1009.9600,22.02
3777302.00,1009.9000,21.99
3778558.00,1009.3600,22.00
3779836.00,1009.5200,22.04
3781102.00,1009.8700,22.07
3782370.00,1010.0300,21.95
3783654.00,1010.8000,22.06
3784936.00,1009.8400,22.00
3786198.00,1009.5500,21.95
3787460.00,1010.2200,22.00
3788724.00,1009.9700,22.07
3789980.00,1010.0900,22.04
3791240.00,1009.9300,21.95
3792502.00,1009.9700,22.07
3793770.00,1009.9000,22.09
3795038.00,1009.8700,22.07
3796306.00,1009.8700,22.02
3797562.00,1009.8300,21.95
3798818.00,1010.2200,22.06
3800074.00,1009.8700,22.07
3801338.00,1009.9000,22.04
3802612.00,1009.6400,22.00
3803870.00,1009.7100,22.04
3805122.00,1010.1300,22.06
3806378.00,1009.5800,21.97
3807638.00,1009.8700,22.07
3808892.00,1009.9000,22.04
3810150.00,1010.2500,22.02
3811408.00,1009.9000,22.04
3812666.00,1010.1300,22.06
3813922.00,1009.9000,22.04
3815174.00,1009.7100,22.04
3816428.00,1009.8400,22.06
3817690.00,1009.4800,22.02
3818942.00,1009.9000,22.09
3820216.00,1009.5800,22.07
3821472.00,1009.9700,22.07
3822730.00,1009.9300,22.06
3823986.00,1009.5800,21.97
3825242.00,1010.0600,22.07
3826498.00,1010.1600,22.02
3827754.00,1009.9300,22.06
3829010.00,1009.9300,22.00
3830286.00,1009.9700,22.07
3831542.00,1010.2200,22.06
3832798.00,1009.9000,22.04
3834062.00,1010.2500,22.07
3835314.00,1009.8400,22.00
3836570.00,1009.7700,22.07
3837826.00,1010.0000,22.09
3839086.00,1010.1200,22.00
3840346.00,1009.7100,22.04
3841618.00,1010.1600,22.07
3842886.00,1009.6500,22.06
3844142.00,1009.9600,22.02
3845400.00,1009.6100,21.99
3846666.00,1010.0600,22.07
3847926.00,1009.9000,22.04
3849182.00,1009.7100,22.04
3850438.00,1010.0900,22.04
3851696.00,1009.7100,22.04
3852950.00,1009.8400,22.00
3854206.00,1009.6100,22.04
3855462.00,1009.9000,22.04
3856718.00,1009.6500,22.06
3857982.00,1009.7700,22.02
3859234.00,1009.8400,22.06
3860490.00,1009.9000,22.04
3861746.00,1010.0000,22.04
3863014.00,1010.0900,22.04
3864278.00,1009.9300,22.00
3865542.00,1009.9600,22.02
3866814.00,1009.7400,22.00
3868066.00,1009.7700,22.02
3869330.00,1009.7100,21.99
3870586.00,1009.7400,22.06
3871842.00,1009.7700,22.02
3873098.00,1009.9000,22.09
3874356.00,1009.6500,22.06
3875618.00,1009.7100,22.04
3876874.00,1009.8700,22.02
3878130.00,1009.6800,22.07
3879382.00,1009.8700,22.02
3880638.00,1009.5800,22.07
3881898.00,1010.0600,22.07
3883158.00,1009.7700,22.07
3884414.00,1009.9600,22.02
3885674.00,1010.0300,22.06
3886942.00,1010.0600,22.12
3888210.00,1010.0000,21.99
3889466.00,1009.3900,22.02
3890728.00,1009.6100,21.99
3891980.00,1009.5800,21.97
3893236.00,1010.2200,22.00
3894502.00,1010.2200,22.11
3895762.00,1009.5800,22.02
3897018.00,1009.8000,22.04
3898274.00,1009.6400,21.95
3899528.00,1010.2500,22.02
3900786.00,1009.9600,22.02
3902042.00,1010.0900,21.99
3903298.00,1009.6100,22.04
3904558.00,1009.8400,22.06
3905826.00,1010.0300,22.06
3907088.00,1009.7100,22.04
3908376.00,1010.0900,22.04
3909630.00,1009.7700,22.07
3910920.00,1009.7400,22.00
3912188.00,1010.0000,22.09
3913450.00,1009.9700,22.07
3914712.00,1009.6400,22.00
3915968.00,1009.4800,22.02
3917222.00,1010.1900,22.09
3918482.00,1009.9000,22.04
3919734.00,1009.5200,22.04
3921002.00,1009.7100,22.04
3922266.00,1009.9000,22.04
3923522.00,1009.4500,22.00
3924782.00,1009.7700,22.02
3926038.00,1009.7100,21.99
3927302.00,1009.7100,22.09
3928558.00,1010.0900,22.09
3929818.00,1009.6800,22.02
3931070.00,1009.8700,22.07
3932334.00,1010.1600,22.07
3933610.00,1009.9700,22.07
3934874.00,1009.6500,22.06
3936126.00,1009.8700,22.07
3937394.00,1009.9000,22.04
3938650.00,1009.6500,22.06
3939906.00,1010.0300,22.06
3941166.00,1010.1600,22.07
3942422.00,1009.7700,22.02
3943682.00,1009.6800,22.02
3944938.00,1009.8700,22.12
3946190.00,1009.8700,22.02
3947450.00,1010.1200,22.00
3948704.00,1009.8400,22.00
3949962.00,1010.1600,22.07
3951218.00,1009.6800,22.02
3952478.00,1009.9300,22.00
3953738.00,1010.0300,22.06
3955002.00,1010.0300,22.00
3956276.00,1009.5800,22.02
3957534.00,1009.6500,22.06
3958798.00,1009.5800,22.02
3960050.00,1009.8400,22.06
3961306.00,1010.0900,22.09
3962568.00,1009.8400,22.06
3963824.00,1009.4200,21.99
3965078.00,1009.8400,22.06
3966332.00,1010.0900,22.09
3967586.00,1009.9300,22.06
3968844.00,1009.8700,22.02
3970098.00,1010.0000,22.04
3971358.00,1010.0000,22.04
3972618.00,1009.9000,22.04
3973876.00,1010.1900,22.04
3975130.00,1009.9700,22.12
3976386.00,1010.0600,22.07
3977642.00,1009.9600,22.02
3978906.00,1010.0600,22.07
3980162.00,1009.5800,22.02
3981460.00,1010.0600,22.02
3982718.00,1010.1600,21.97
3983976.00,1010.2900,22.09
3985228.00,1010.0900,22.04
3986482.00,1010.0000,22.04
3987738.00,1009.9300,22.06
3988994.00,1009.8700,22.02
3990250.00,1009.4800,22.02
3991510.00,1009.9600,22.02
3992766.00,1009.7400,22.06
3994026.00,1009.4500,22.06
3995282.00,1009.6800,22.02
3996542.00,1009.7100,22.04
3997800.00,1010.1300,22.11
3999058.00,1009.6500,22.06
4000320.00,1010.0900,22.04
4001586.00,1009.9000,22.09
4002868.00,1010.0900,22.04
4004122.00,1009.7400,22.06
4005386.00,1009.8400,22.06
4006642.00,1009.6100,22.04
4007896.00,1010.0000,22.09
4009158.00,1009.5800,21.97
4010420.00,1009.7700,21.97
4011678.00,1010.3200,22.06
4012934.00,1010.0600,22.07
4014196.00,1009.9300,22.06
4015452.00,1009.9600,22.02
4016708.00,1009.6500,22.06
4017964.00,1009.9000,22.04
4019226.00,1009.3200,22.04
4020490.00,1009.7700,22.02
4021746.00,1009.8700,22.02
4023006.00,1010.0000,22.04
4024266.00,1009.6400,22.00
4025528.00,1009.9700,22.12
4026782.00,1010.2500,22.02
4028048.00,1010.3200,22.06
4029302.00,1009.8400,22.06
4030558.00,1009.7700,22.07
4031822.00,1009.8700,22.02
4033086.00,1009.4200,22.09
4034346.00,1009.6500,22.06
4035610.00,1009.6500,22.06
4036916.00,1010.1900,22.09
4038174.00,1010.0600,22.07
4039430.00,1009.9000,22.09
4040686.00,1010.2500,22.07
4041944.00,1010.1200,22.00
4043198.00,1009.5500,22.00
4044458.00,1009.7100,21.99
4045722.00,1010.0600,22.07
4046978.00,1009.8700,22.07
4048242.00,1010.1900,22.09
4049502.00,1010.2200,22.00
4050762.00,1009.3900,22.02
4052018.00,1010.2900,22.09
4053278.00,1009.7700,22.02
4054558.00,1010.1600,22.07
4055814.00,1009.5500,22.00
4057068.00,1010.1300,22.06
4058324.00,1009.6800,22.02
4059580.00,1009.8000,22.04
4060838.00,1009.6800,22.02
4062098.00,1009.7100,21.99
4063354.00,1009.8700,22.07
4064614.00,1009.5200,22.04
4065870.00,1009.8400,22.06
4067124.00,1009.9300,22.06
4068378.00,1010.1300,22.06
4069634.00,1009.8400,22.06
4070898.00,1009.7100,22.09
4072162.00,1009.7400,22.00
4073424.00,1009.7400,22.06
4074682.00,1010.2500,22.07
4075950.00,1009.3600,22.00
4077210.00,1009.5100,21.99
4078468.00,1010.3200,22.11
4079726.00,1009.7100,22.09
4080982.00,1010.0300,22.06
4082250.00,1009.6400,22.00
4083502.00,1009.8400,22.00
4084762.00,1009.8000,22.04
4086022.00,1009.6400,22.00
4087278.00,1010.0000,22.04
4088534.00,1009.7700,22.07
4089790.00,1009.7400,22.06
4091052.00,1009.9600,22.02
4092310.00,1009.9300,22.06
4093586.00,1009.7400,22.06
4094842.00,1010.0300,22.11
4096098.00,1009.8400,22.06
4097354.00,1009.6800,22.07
4098618.00,1009.9000,22.04
4099870.00,1010.2900,22.04
4101126.00,1009.8400,22.00
4102382.00,1009.7100,22.04
4103638.00,1010.0900,22.04
4104890.00,1009.9000,22.04
4106144.00,1010.0600,22.02
4107398.00,1009.9700,22.07
4108662.00,1009.8400,22.00
4109918.00,1010.0000,22.04
4111178.00,1009.9300,22.06
4112438.00,1010.0000,22.09
4113706.00,1010.1300,22.06
4114974.00,1010.0000,22.09
4116238.00,1009.7400,22.00
4117496.00,1009.9700,22.07
4118758.00,1010.0900,22.04
4120014.00,1010.0600,22.07
4121270.00,1010.1300,22.11
4122526.00,1009.7400,22.16
4123784.00,1010.1600,22.07
4125048.00,1009.5200,22.04
4126306.00,1010.3500,22.07
4127558.00,1009.9300,22.06
4128818.00,1009.9600,22.02
4130078.00,1009.9000,22.09
4131334.00,1009.7400,22.00
4132590.00,1010.0000,22.04
4133850.00,1009.7400,22.00
4135118.00,1009.8400,22.06
4136374.00,1009.7400,22.06
4137642.00,1009.9700,22.07
4138898.00,1009.8700,22.02
4140158.00,1009.8400,22.06
4141416.00,1010.8000,22.00
4142682.00,1009.7400,22.06
4143942.00,1009.9000,21.99
4145198.00,1009.9600,22.02
4146454.00,1010.3800,22.09
4147714.00,1009.9000,21.99
4148970.00,1010.0300,22.06
4150226.00,1010.1900,22.04
4151482.00,1010.0000,22.09
4152746.00,1010.0900,22.09
4154014.00,1010.0300,22.00
4155270.00,1010.0300,22.06
4156522.00,1010.0300,22.00
4157782.00,1009.7700,22.07
4159058.00,1009.7700,21.97
4160342.00,1010.3800,22.04
4161614.00,1009.8400,22.06
4162890.00,1010.0300,22.06
4164158.00,1009.7700,22.02
4165420.00,1009.7400,22.11
4166692.00,1009.9000,22.09
4167948.00,1009.9000,22.04
4169210.00,1010.1600,22.02
4170466.00,1009.6800,22.07
4171718.00,1010.1300,22.06
4172974.00,1009.4500,22.00
4174234.00,1010.0300,22.11
4175490.00,1009.9000,22.09
4176746.00,1010.0600,22.07
4178000.00,1009.6500,22.06
4179262.00,1010.1600,22.02
4180518.00,1010.2500,22.02
4181774.00,1010.1300,22.06
4183030.00,1010.0000,22.09
4184292.00,1009.6800,22.02
4185554.00,1010.0900,22.04
4186812.00,1009.9300,22.06
4188094.00,1009.5500,22.06
4189346.00,1010.0600,22.12
4190602.00,1010.1600,22.12
4191862.00,1009.5800,21.97
4193122.00,1009.9300,22.00
4194382.00,1010.4100,22.06
4195636.00,1009.8400,22.06
4196898.00,1009.8100,22.09
4198162.00,1009.6500,22.06
4199414.00,1009.8700,22.02
4200670.00,1009.8000,22.04
4201924.00,1009.9700,22.07
4203182.00,1009.6500,22.06
4204438.00,1010.1900,22.09
4205694.00,1009.8700,22.07
4206954.00,1009.6800,22.02
4208212.00,1009.8000,22.04
4209478.00,1009.9400,22.11
4210750.00,1009.7400,22.06
4212006.00,1009.8100,22.09
4213266.00,1010.0000,22.04
4214518.00,1010.1300,22.11
4215778.00,1010.6700,22.04
4217030.00,1009.9000,22.04
4218288.00,1009.8400,22.11
4219542.00,1010.0300,22.00
4220798.00,1010.0600,22.07
4222050.00,1009.4200,21.99
4223306.00,1009.7700,22.07
4224558.00,1009.9600,22.02
4225818.00,1010.0900,22.04
4227076.00,1009.8000,22.04
4228334.00,1009.4800,22.02
4229588.00,1009.7700,22.02
4230846.00,1010.0600,22.02
4232122.00,1009.8400,22.00
4233376.00,1010.3200,22.00
4234646.00,1009.8700,22.07
4235904.00,1010.1300,22.06
4237158.00,1010.1900,22.09
4238414.00,1009.7400,22.06
4239674.00,1009.9300,22.06
4240930.00,1009.9300,22.06
4242190.00,1009.8700,22.07
4243446.00,1009.8700,22.02
4244714.00,1009.7400,22.00
4245974.00,1009.7400,22.06
4247230.00,1009.8700,22.02
4248490.00,1010.0900,22.04
4249746.00,1009.7400,22.06
4251004.00,1009.6800,22.02
4252260.00,1009.8400,22.06
4253522.00,1009.7100,22.04
4254802.00,1009.8400,22.00
4256072.00,1009.8400,22.00
4257340.00,1009.8000,22.04
4258598.00,1009.9000,22.09
4259852.00,1009.6100,22.04
4261106.00,1009.6700,21.97
4262370.00,1009.8000,22.04
4263626.00,1010.0000,22.04
4264880.00,1009.7700,22.02
4266138.00,1010.0000,22.09
4267406.00,1009.7100,22.04
4268666.00,1009.9300,22.06
4269922.00,1009.9600,22.02
4271186.00,1009.8000,22.04
4272444.00,1009.9600,22.02
4273702.00,1009.9300,22.00
4274958.00,1010.0600,22.02
4276214.00,1009.8000,22.04
4277476.00,1009.5800,22.07
4278750.00,1009.7400,22.11
4280022.00,1009.7700,22.02
4281282.00,1009.5800,22.07
4282534.00,1010.0600,22.07
4283818.00,1009.8400,22.06
4285084.00,1010.0000,21.99
4286358.00,1009.8400,22.06
4287626.00,1009.5500,22.06
4288906.00,1010.0300,22.11
4290182.00,1010.1200,22.00
4291442.00,1010.1300,22.06
4292696.00,1009.9600,22.02
4293950.00,1009.4200,22.04
4295214.00,1009.7100,21.99
4296470.00,1009.9000,22.09
4297724.00,1009.7700,22.07
4298982.00,1009.9000,22.04
4300242.00,1009.8400,22.06
4301498.00,1009.9600,22.02
4302748.00,1010.3500,22.07
4304006.00,1010.0000,22.09
4305266.00,1009.5500,22.06
4306524.00,1009.6100,21.99
4307790.00,1010.2500,21.97
4309046.00,1009.9000,22.09
4310306.00,1010.3200,22.06
4311566.00,1009.9600,22.02
4312838.00,1009.8100,22.09
4314094.00,1010.1600,22.07
4315354.00,1010.1300,22.11
4316606.00,1010.2500,22.07
4317860.00,1009.8000,22.04
4319116.00,1009.8700,22.02
4320372.00,1010.0300,22.06
4321636.00,1010.0000,22.09
4322892.00,1009.6100,22.04
4324162.00,1009.9000,22.09
4325426.00,1009.8700,22.07
4326682.00,1010.2200,22.06
4327936.00,1010.1600,22.02
4329194.00,1009.9000,22.09
4330458.00,1009.6100,22.04
4331710.00,1010.0600,22.02
4332966.00,1010.0900,22.09
4334242.00,1009.9700,22.07
4335500.00,1009.8400,22.00
4336758.00,1010.2200,22.11
4338014.00,1009.9000,22.04
4339278.00,1010.4800,22.09
4340534.00,1009.9000,22.09
4341786.00,1010.0000,22.09
4343042.00,1009.7400,22.06
4344300.00,1009.8700,22.07
4345554.00,1009.7400,22.06
4346814.00,1009.6800,22.07
4348068.00,1010.1300,22.16
4349330.00,1009.6800,22.02
4350584.00,1010.0600,22.02
4351836.00,1009.9600,22.02
4353094.00,1009.3900,22.02
4354350.00,1009.8000,21.99
4355608.00,1010.0900,22.09
4356866.00,1010.1300,22.06
4358126.00,1009.8700,22.07
4359386.00,1010.0300,22.06
4360642.00,1009.7700,22.02
4361906.00,1010.0300,22.06
4363166.00,1009.6800,22.02
4364422.00,1009.7100,22.09
4365678.00,1009.6100,22.04
4366934.00,1009.9300,22.06
4368198.00,1010.0600,22.07
4369454.00,1009.8700,22.07
4370714.00,1010.2500,22.02
4371976.00,1009.8100,22.14
4373232.00,1009.9300,22.06
4374488.00,1009.5500,22.00
4375744.00,1009.9300,22.06
4377000.00,1009.7400,22.06
4378256.00,1009.7100,22.09
4379510.00,1009.8000,22.04
4380768.00,1009.7100,22.09
4382022.00,1009.5800,22.07
4383290.00,1009.7700,22.02
4384550.00,1010.0300,22.06
4385810.00,1010.0900,22.09
4387066.00,1009.8000,22.04
4388322.00,1009.8000,22.04
4389574.00,1010.3200,22.00
4390832.00,1009.7100,22.04
4392086.00,1009.9300,22.06
4393346.00,1009.8400,22.06
4394598.00,1009.7700,22.07
4395858.00,1009.8700,22.07
4397116.00,1010.0300,21.95
4398374.00,1010.3500,22.12
4399634.00,1009.5800,22.02
4400888.00,1009.8100,22.09
4402146.00,1010.1300,22.06
4403406.00,1009.7100,21.99
4404666.00,1009.9300,22.00
4405922.00,1009.7100,22.04
4407174.00,1009.8100,22.09
4408442.00,1009.8100,22.09
4409708.00,1009.7100,21.99
4410970.00,1009.7700,22.02
4412234.00,1009.5500,22.00
4413502.00,1009.4500,22.00
4414768.00,1009.4800,22.02
4416042.00,1009.2600,22.00
4417298.00,1010.2500,22.02
4418574.00,1009.6400,22.00
4419832.00,1009.7400,22.00
4421092.00,1009.9000,22.04
4422358.00,1009.5800,22.07
4423614.00,1010.0000,22.04
4424870.00,1009.8400,22.06
4426134.00,1009.7700,22.07
4427392.00,1009.8400,22.06
4428646.00,1010.0000,22.09
4429910.00,1010.1600,22.07
4431174.00,1009.7100,22.04
4432432.00,1009.8100,22.09
4433686.00,1009.4500,22.06
4434940.00,1009.7700,22.02
4436196.00,1009.8400,22.06
4437452.00,1009.9700,22.07
4438710.00,1009.7700,22.02
4439962.00,1009.7700,22.02
4441222.00,1009.9700,22.12
4442482.00,1009.7700,22.02
4443740.00,1009.8400,22.06
4445010.00,1009.9000,22.09
4446268.00,1009.8700,22.07
4447526.00,1009.6100,21.99
4448782.00,1010.0300,22.06
4450038.00,1010.0900,22.04
4451294.00,1009.6100,22.04
4452552.00,1009.6100,22.04
4453810.00,1009.9300,22.06
4455062.00,1010.0300,22.06
4456320.00,1009.7400,22.00
4457578.00,1010.0300,22.06
4458838.00,1009.9300,22.06
4460094.00,1009.7700,22.02
4461350.00,1009.9300,22.06
4462618.00,1010.1600,22.07
4463890.00,1010.1900,22.09
4465154.00,1009.9300,21.95
4466422.00,1009.8400,22.06
4467674.00,1009.8700,22.02
4468930.00,1010.0300,22.06
4470186.00,1009.7700,22.07
4471438.00,1010.0300,21.95
4472694.00,1010.2600,22.12
4473954.00,1010.1600,22.07
4475214.00,1009.7100,22.04
4476470.00,1009.8000,22.04
4477722.00,1009.8100,22.09
4478978.00,1010.0300,22.06
4480234.00,1010.0600,22.02
4481490.00,1010.0900,22.09
4482746.00,1009.8000,21.99
4484002.00,1009.9700,22.07
4485270.00,1009.7100,21.99
4486534.00,1009.8100,22.09
4487792.00,1009.5800,22.02
4489058.00,1009.9000,22.09
