micros,pressure,temperature
365074.00,1009.9600,21.87
365648.00,1009.7700,21.87
366215.00,1009.5800,21.87
366799.00,1009.9600,21.87
367376.00,1009.9600,21.87
367950.00,1009.6700,21.87
368522.00,1009.7700,21.87
369092.00,1009.9600,21.87
369666.00,1009.5800,21.87
370237.00,1009.5800,21.87
370811.00,1009.6700,21.87
371389.00,1009.4800,21.87
371959.00,1009.9600,21.87
372534.00,1009.4800,21.87
373106.00,1009.3800,21.87
373682.00,1009.7700,21.87
374251.00,1009.3800,21.87
374829.00,1009.6700,21.87
375397.00,1009.8600,21.87
375979.00,1009.7700,21.87
376553.00,1010.1500,21.87
377123.00,1009.5800,21.87
377694.00,1009.8600,21.87
378287.00,1009.9600,21.87
378864.00,1009.0900,21.87
379435.00,1009.5800,21.87
380012.00,1009.9600,21.87
380582.00,1009.7700,21.87
381158.00,1009.5800,21.87
381728.00,1009.7700,21.87
382301.00,1009.3800,21.87
382871.00,1009.8600,21.87
383452.00,1009.6700,21.87
384030.00,1009.4800,21.87
384601.00,1009.6700,21.87
385177.00,1009.9600,21.87
385749.00,1009.7700,21.87
386322.00,1009.4800,21.87
386894.00,1009.8600,21.87
387474.00,1009.9600,21.87
388046.00,1009.5800,21.87
388615.00,1009.9600,21.87
389207.00,1009.5800,21.87
389793.00,1009.7700,21.87
390369.00,1010.0600,21.87
390941.00,1009.9600,21.87
391515.00,1009.8600,21.87
392088.00,1009.4800,21.87
392673.00,1009.3800,21.87
393243.00,1008.9000,21.87
393821.00,1010.3400,21.87
394390.00,1010.0600,21.87
394977.00,1010.1500,21.87
395547.00,1009.4800,21.87
396128.00,1010.1500,21.87
396704.00,1009.9600,21.87
397273.00,1009.9600,21.87
397849.00,1009.8600,21.87
398425.00,1009.9600,21.87
398996.00,1009.9600,21.87
399581.00,1009.5800,21.87
400164.00,1009.9600,21.87
400736.00,1009.7700,21.87
401311.00,1009.6700,21.87
401881.00,1009.5800,21.87
402458.00,1009.6700,21.87
403033.00,1009.8600,21.87
403601.00,1009.5800,21.87
404183.00,1009.3800,21.87
404758.00,1010.0600,21.87
405327.00,1009.6700,21.87
405905.00,1009.7700,21.87
406477.00,1009.7700,21.87
407063.00,1009.8600,21.87
407638.00,1009.9600,21.87
408210.00,1010.0600,21.87
408802.00,1009.8600,21.87
409375.00,1009.9600,21.87
409972.00,1009.6700,21.87
410555.00,1009.8600,21.87
411137.00,1009.4800,21.87
411709.00,1008.9000,21.87
412279.00,1009.9600,21.87
412866.00,1009.8600,21.87
413447.00,1009.6700,21.87
414024.00,1009.9600,21.87
414593.00,1009.5800,21.87
415176.00,1009.5800,21.87
415748.00,1009.7700,21.87
416324.00,1009.2900,21.87
416899.00,1009.4800,21.87
417469.00,1009.7700,21.87
418047.00,1009.6700,21.87
418617.00,1009.9600,21.87
419194.00,1009.6700,21.87
419762.00,1009.4800,21.87
420344.00,1010.0600,21.87
420916.00,1009.5800,21.87
421484.00,1009.5800,21.87
422054.00,1009.7700,21.87
422648.00,1010.0600,21.87
423226.00,1009.6700,21.87
423798.00,1009.2900,21.87
424371.00,1009.9600,21.87
424942.00,1009.6700,21.87
425522.00,1009.9600,21.87
426095.00,1010.1500,21.87
426674.00,1010.2500,21.87
427262.00,1009.0000,21.87
427832.00,1009.3800,21.87
428404.00,1009.6700,21.87
428974.00,1009.9600,21.87
429549.00,1009.7700,21.87
430122.00,1009.6700,21.87
430716.00,1009.7700,21.87
431285.00,1009.9600,21.87
431855.00,1009.6700,21.87
432429.00,1009.8600,21.87
433012.00,1009.9600,21.87
433591.00,1009.9600,21.87
434162.00,1009.6700,21.87
434739.00,1009.7700,21.87
435309.00,1009.7700,21.87
435883.00,1009.6700,21.87
436453.00,1009.5800,21.87
437031.00,1009.7700,21.87
437600.00,1009.8600,21.87
438191.00,1009.5800,21.87
438763.00,1009.6700,21.87
439341.00,1009.4800,21.87
439917.00,1009.9600,21.87
440486.00,1009.7700,21.87
441062.00,1009.5800,21.87
441628.00,1009.7700,21.87
442207.00,1009.6700,21.87
442783.00,1009.7700,21.87
443352.00,1009.6700,21.87
443939.00,1009.7700,21.87
444516.00,1010.0600,21.87
445087.00,1009.8600,21.87
445658.00,1009.5800,21.87
446229.00,1009.9600,21.87
446808.00,1009.7700,21.87
447382.00,1009.4800,21.87
447956.00,1009.7700,21.87
448530.00,1009.8600,21.87
449100.00,1009.6700,21.87
449673.00,1009.6700,21.87
450244.00,1009.5800,21.87
450819.00,1009.5800,21.87
451389.00,1009.7700,21.87
451974.00,1009.9600,21.87
452546.00,1009.7700,21.87
453130.00,1009.8600,21.87
453702.00,1009.5800,21.87
454273.00,1009.8600,21.87
454864.00,1009.9600,21.87
455448.00,1009.8600,21.87
456024.00,1009.7700,21.87
456594.00,1009.5800,21.87
457170.00,1009.8600,21.87
457752.00,1009.5800,21.87
458326.00,1009.4800,21.87
458894.00,1009.4800,21.87
459469.00,1010.3400,21.87
460041.00,1009.4800,21.87
460621.00,1009.4800,21.87
461193.00,1009.6700,21.87
461773.00,1009.6700,21.87
462352.00,1009.6700,21.87
462925.00,1010.1500,21.87
463493.00,1009.7700,21.87
464074.00,1010.3400,21.87
464642.00,1009.7700,21.87
465224.00,1009.7700,21.87
465802.00,1009.8600,21.87
466368.00,1009.9600,21.87
466953.00,1010.0600,21.87
467527.00,1009.6700,21.87
468128.00,1010.2500,21.87
468704.00,1009.7700,21.87
469274.00,1009.6700,21.87
469845.00,1009.4800,21.87
470436.00,1009.8600,21.87
471019.00,1009.8600,21.87
471597.00,1010.0600,21.87
472174.00,1009.5800,21.87
472743.00,1009.9600,21.87
473333.00,1009.5800,21.87
473905.00,1009.4800,21.87
474485.00,1009.7700,21.87
475061.00,1010.1500,21.87
475630.00,1009.9600,21.87
476200.00,1009.9600,21.87
476799.00,1010.1500,21.87
477376.00,1009.6700,21.87
477945.00,1009.7700,21.87
478517.00,1009.4800,21.87
479085.00,1009.3800,21.87
479660.00,1010.2500,21.87
480232.00,1009.6700,21.87
480807.00,1009.7700,21.87
481377.00,1009.6700,21.87
481956.00,1009.8600,21.87
482531.00,1010.0600,21.87
483103.00,1009.5800,21.87
483679.00,1009.5800,21.87
484251.00,1009.6700,21.87
484825.00,1009.4800,21.87
485394.00,1009.5800,21.87
485970.00,1009.8600,21.87
486543.00,1010.1500,21.87
487112.00,1009.3800,21.87
487704.00,1009.8600,21.87
488290.00,1009.4800,21.87
488869.00,1009.6700,21.87
489443.00,1009.4800,21.87
490022.00,1009.7700,21.87
490594.00,1009.8600,21.87
491169.00,1009.7700,21.87
491737.00,1010.0600,21.87
